zone_id,id,landuse,name
1119208727,1119208727,residential,nan
1119219521,1119219521,commercial,Prestige Emerald Towers
1119219523,1119219523,commercial,Prestige Sterling Square
1119219526,1119219526,commercial,Frontline Grandeur
1119219527,1119219527,commercial,Hitananda Building
1119219528,1119219528,commercial,Shezan Lavelle
1119219529,1119219529,residential,nan
1119219531,1119219531,commercial,nan
1119219535,1119219535,commercial,Salarpuria Sattva Cosmo Lavelle
1119219537,1119219537,commercial,Skav 909
1119219538,1119219538,commercial,nan
1119219548,1119219548,residential,nan
1119221389,1119221389,commercial,Bangalore Creative Circus
1119315454,1119315454,residential,nan
1119315455,1119315455,residential,nan
1119328354,1119328354,residential,nan
1119328357,1119328357,residential,nan
1119328359,1119328359,residential,Greenergy
1119328360,1119328360,residential,nan
1119328363,1119328363,residential,Arkavathy Layout 2nd Block
1119328366,1119328366,residential,nan
1119408832,1119408832,commercial,Prestige Loka
1119896626,1119896626,commercial,BBMP Dry Waste Collection Center
1119921703,1119921703,residential,nan
1119921708,1119921708,residential,Valmark Apas
1120150542,1120150542,residential,nan
1120161132,1120161132,residential,CLPD Sunrise
1120779480,1120779480,commercial,nan
1122205571,1122205571,residential,Jyothi Woods
1122439662,1122439662,commercial,Phoenix Crescent
1123146960,1123146960,residential,Sumadhura Nandanam
1123149229,1123149229,residential,Monarch Aqua
1123151706,1123151706,residential,nan
1123151712,1123151712,residential,RJ Lake
1123304171,1123304171,residential,Anandam Private Residences
1123304174,1123304174,residential,nan
1123787552,1123787552,residential,GCN White Palms
1124083554,1124083554,commercial,nan
1124083555,1124083555,commercial,nan
1124083556,1124083556,commercial,CRN Chambers
1124083557,1124083557,commercial,SKAV Seethalakshmi
1124083560,1124083560,commercial,Chief Metropolitan Magistrate Courts Complex
1124083561,1124083561,residential,Railway Officer's Enclave
1124083563,1124083563,commercial,Office of the Commissioner of Railway Safety
1124083564,1124083564,residential,nan
1124089047,1124089047,residential,nan
1124089048,1124089048,residential,Hulkul Residency
1124089049,1124089049,commercial,The Hulkul
1124089050,1124089050,commercial,Hulkul Ascent
1124233386,1124233386,commercial,nan
1124238266,1124238266,residential,AVR Nakshatra Villas
1124597756,1124597756,residential,Vajram Esteva
1124636159,1124636159,commercial,IndiQube Crystal
1124636160,1124636160,commercial,nan
1124687780,1124687780,residential,Trifecta Starlight
1124790760,1124790760,commercial,BESCOM Executive Engineer
1124828968,1124828968,residential,Minister's Quarters
1124828970,1124828970,residential,nan
1124828971,1124828971,residential,nan
1124828975,1124828975,residential,nan
1124828979,1124828979,residential,Government Staff Quarters
1124828980,1124828980,residential,Crescent Court
1124828981,1124828981,residential,Minister's Quarters
1124828983,1124828983,residential,Minister's Quarters
1124838023,1124838023,commercial,nan
1124838028,1124838028,commercial,Shri Lakshmi Complex
1124838029,1124838029,commercial,nan
1124838031,1124838031,residential,Vijay Kiran Apartments
1124838104,1124838104,residential,nan
1124838106,1124838106,commercial,Lancer Building
1124838107,1124838107,commercial,nan
1124838111,1124838111,residential,SS Mansion
1124838112,1124838112,commercial,IndiQube Penta
1125367846,1125367846,commercial,Planet Sports
1125371215,1125371215,commercial,Kaman Amaryllis
1125662416,1125662416,residential,nan
1125662417,1125662417,commercial,nan
1125662418,1125662418,residential,nan
1125662420,1125662420,residential,nan
1125662425,1125662425,residential,nan
1125662426,1125662426,residential,nan
1125662429,1125662429,residential,nan
1125669864,1125669864,residential,nan
1125669865,1125669865,commercial,nan
1125669866,1125669866,commercial,nan
1125669872,1125669872,commercial,nan
1125688045,1125688045,residential,KHB Colony
1125688047,1125688047,residential,nan
1125688049,1125688049,residential,nan
1125688050,1125688050,residential,Housing Board Colony
1125688055,1125688055,residential,Railway Quarters NGEF
1125688056,1125688056,residential,BMRCL Staff Quarters
1125688065,1125688065,residential,nan
1125692655,1125692655,commercial,Nitesh Lexington Avenue
1125692657,1125692657,residential,nan
1125698048,1125698048,residential,nan
1125877405,1125877405,residential,nan
1125877406,1125877406,commercial,nan
1125877412,1125877412,commercial,nan
1125892142,1125892142,residential,nan
1125892143,1125892143,commercial,IndiQube Ashford
1125892144,1125892144,commercial,Wipro House
1125892145,1125892145,commercial,Vaishnavi Summit
1125892146,1125892146,commercial,Kabra Excelsior
1125892147,1125892147,commercial,nan
1125892149,1125892149,commercial,IndiQube Celestia
1125892150,1125892150,residential,nan
1125892151,1125892151,commercial,IndiQube Zip
1125892153,1125892153,commercial,Fortius Origin
1125892155,1125892155,commercial,nan
1125892157,1125892157,residential,nan
1125892159,1125892159,commercial,nan
1125892160,1125892160,residential,Floriana Estates
1125892166,1125892166,commercial,nan
1125892167,1125892167,commercial,Axilor Transit
1125892168,1125892168,residential,nan
1125892169,1125892169,commercial,KIOCL Limited
1125892170,1125892170,residential,Kudremukh Colony
1125892171,1125892171,residential,CPWD Complex
1125892172,1125892172,residential,nan
1125892173,1125892173,residential,KSRP Senior Officer's Residential Quarters
1125892174,1125892174,residential,nan
1125892177,1125892177,commercial,nan
1125988168,1125988168,commercial,BWSSB
1125988174,1125988174,commercial,IndiQube Delta
1125988175,1125988175,commercial,HSR Layout RTO
1125988176,1125988176,commercial,nan
1125988180,1125988180,commercial,nan
1125988183,1125988183,commercial,nan
1125988184,1125988184,commercial,nan
1125988186,1125988186,residential,Mantri Classic
1125988188,1125988188,residential,nan
1125988189,1125988189,residential,nan
1125988190,1125988190,residential,nan
1125988191,1125988191,residential,nan
1125988192,1125988192,residential,nan
1125988193,1125988193,residential,nan
1125988194,1125988194,residential,nan
1125988195,1125988195,residential,nan
1125988196,1125988196,residential,nan
1125988197,1125988197,residential,nan
1125988198,1125988198,residential,nan
1125988199,1125988199,residential,nan
1125988200,1125988200,residential,nan
1125988201,1125988201,residential,nan
1125988202,1125988202,residential,nan
1125988203,1125988203,residential,nan
1125988204,1125988204,commercial,nan
1125988205,1125988205,commercial,nan
1125988206,1125988206,commercial,nan
1125999702,1125999702,residential,Krishna Glade
1125999704,1125999704,residential,nan
1125999705,1125999705,commercial,nan
1125999706,1125999706,residential,nan
1125999708,1125999708,commercial,VK Kalyani
1126060068,1126060068,residential,nan
1126060069,1126060069,commercial,nan
1126060071,1126060071,commercial,nan
1126060072,1126060072,residential,nan
1126063816,1126063816,residential,nan
1126063818,1126063818,residential,nan
1126139623,1126139623,commercial,nan
1126139624,1126139624,commercial,Aurbis Concord
1126139625,1126139625,commercial,nan
1126139626,1126139626,commercial,nan
1126139629,1126139629,commercial,President Chambers
1126139635,1126139635,commercial,Indraprastha Invictus
1126139636,1126139636,residential,Spartan Heights
1126139637,1126139637,commercial,Bikaner Signature Tower
1126139641,1126139641,residential,nan
1126139642,1126139642,residential,nan
1126139644,1126139644,residential,Prestige Cedars
1126139651,1126139651,residential,nan
1126139652,1126139652,residential,Manish Complex
1126139655,1126139655,residential,nan
1126140034,1126140034,commercial,nan
1126169749,1126169749,commercial,nan
1126243350,1126243350,residential,Sudarshan Women's Hostel
1126715094,1126715094,commercial,nan
1126717607,1126717607,residential,nan
1126717608,1126717608,residential,Survey of India Quarters
1126736121,1126736121,residential,nan
1126736122,1126736122,residential,nan
1126736123,1126736123,residential,nan
1126736124,1126736124,commercial,nan
1126736125,1126736125,commercial,nan
1126736126,1126736126,commercial,nan
1126736128,1126736128,residential,nan
1126736129,1126736129,commercial,nan
1126736130,1126736130,residential,nan
1126736131,1126736131,residential,nan
1126736132,1126736132,residential,nan
1126736133,1126736133,residential,nan
1126736134,1126736134,residential,nan
1126736135,1126736135,residential,nan
1126736136,1126736136,residential,nan
1126736137,1126736137,residential,nan
1127670289,1127670289,residential,Bens Royal Woods
1127671316,1127671316,residential,Bens Blooming Valley
1127727163,1127727163,residential,nan
1127727164,1127727164,residential,nan
1127727167,1127727167,residential,Brigade Parkside North
1127727168,1127727168,residential,Renaissance Shanks Sunnyside
1127727174,1127727174,commercial,The King's Meadows
1127727179,1127727179,residential,Shruthika Springfields
1127959508,1127959508,commercial,nan
1127959510,1127959510,residential,nan
1127959512,1127959512,commercial,MAH Quduse
1127959515,1127959515,commercial,Platinum Jubilee Building
1127959517,1127959517,residential,nan
1127959518,1127959518,residential,nan
1127959522,1127959522,residential,nan
1127959523,1127959523,commercial,nan
1127959524,1127959524,residential,nan
1127959526,1127959526,residential,nan
1128022659,1128022659,residential,nan
1128022660,1128022660,residential,nan
1128022661,1128022661,residential,nan
1128022662,1128022662,residential,nan
1128022663,1128022663,residential,nan
1128022665,1128022665,residential,nan
1128022666,1128022666,residential,nan
1128022667,1128022667,residential,nan
1128022668,1128022668,residential,nan
1128022669,1128022669,residential,nan
1128022670,1128022670,residential,nan
1128022671,1128022671,residential,nan
1128022672,1128022672,residential,nan
1128022673,1128022673,residential,nan
1128022674,1128022674,residential,nan
1128022676,1128022676,residential,nan
1128022677,1128022677,residential,nan
1128022678,1128022678,residential,nan
1128022679,1128022679,residential,nan
1128022680,1128022680,residential,nan
1128022681,1128022681,residential,nan
1128022682,1128022682,residential,nan
1128022683,1128022683,residential,nan
1128022684,1128022684,residential,nan
1128022685,1128022685,residential,nan
1128022686,1128022686,residential,nan
1128022687,1128022687,residential,nan
1128022688,1128022688,residential,nan
1128022689,1128022689,residential,nan
1128022690,1128022690,residential,nan
1128022691,1128022691,residential,nan
1128022692,1128022692,residential,nan
1128022693,1128022693,residential,nan
1128022694,1128022694,residential,nan
1128022695,1128022695,residential,nan
1128022696,1128022696,residential,nan
1128022697,1128022697,residential,nan
1128022698,1128022698,residential,nan
1128022700,1128022700,residential,nan
1128022701,1128022701,residential,nan
1128022702,1128022702,residential,nan
1128022703,1128022703,residential,nan
1128022704,1128022704,residential,nan
1128022705,1128022705,residential,nan
1128022706,1128022706,residential,nan
1128022707,1128022707,residential,nan
1128022708,1128022708,residential,nan
1128022709,1128022709,residential,nan
1128022712,1128022712,commercial,BBMP
1128023307,1128023307,commercial,nan
1128023308,1128023308,residential,nan
1128023309,1128023309,residential,nan
1128023310,1128023310,residential,nan
1128023311,1128023311,commercial,nan
1128127118,1128127118,residential,nan
1128132031,1128132031,residential,nan
1128134221,1128134221,residential,Tranquill at Brigade Cornerstone Utopia
1128134222,1128134222,residential,Paradise at Brigade Cornerstone Utopia
1128134223,1128134223,residential,Serene at Brigade Cornerstone Utopia
1128134224,1128134224,residential,Eden at Brigade Cornerstone Utopia
1128134226,1128134226,residential,Myhna Maple
1128134227,1128134227,commercial,Shakunthalamma Narayanappa Convention Hall
1128134228,1128134228,residential,nan
1128134238,1128134238,residential,Candeur Signature
1130678784,1130678784,commercial,Shell
1131468750,1131468750,residential,SVJ Palm Grove
1131468753,1131468753,residential,C Ramaiah's Lakeside Heights
1131468754,1131468754,residential,Water Woods
1132098868,1132098868,residential,nan
1132098869,1132098869,residential,Shilpitha Royal
1132387735,1132387735,residential,nan
1132387736,1132387736,residential,nan
1132387737,1132387737,residential,nan
1132387738,1132387738,residential,nan
1132429438,1132429438,residential,Blueberry Homes
1132429439,1132429439,residential,Unnathi Vaibhavi
1132429442,1132429442,residential,Rohan Upavan
1132429445,1132429445,residential,Trendsquare Ambiance
1132481728,1132481728,commercial,Bharat Petroleum Aviation Fuelling Station and Aviation Field Taining Centre
1133630911,1133630911,residential,Nakshatra Nestillo
1134013415,1134013415,commercial,nan
1134015399,1134015399,residential,nan
1134015400,1134015400,residential,nan
1134015401,1134015401,residential,HAL Housing Complex
1134015405,1134015405,residential,nan
1134052176,1134052176,residential,Sobha Morzaria Grandeur
1134052177,1134052177,commercial,nan
1134272289,1134272289,residential,Parimala Skyview
1134275245,1134275245,residential,Fortune Acacia
1134275247,1134275247,residential,Unique Signature Apartments
1134275249,1134275249,residential,Hoysala Ace
1134275262,1134275262,residential,Sobha Windfall
1134275264,1134275264,commercial,nan
