zone_id,zone_type,transformer_max_capacity_kw,historical_peak_load_hour,baseline_peak_load_kw
781766927,residential,353.22,19,197.3
781766928,residential,482.27,19,316.5
781766929,residential,402.81,19,260.99
781766930,commercial,1337.93,14,705.07
781766931,residential,231.27,19,133.53
781766932,commercial,984.4,14,616.69
781766933,residential,415.84,19,221.65
781766934,commercial,1703.72,14,900.48
781766936,commercial,1179.59,14,715.39
781766937,residential,351.01,19,218.3
781780393,commercial,847.15,14,586.95
781780410,commercial,884.91,14,457.84
781780411,commercial,1331.43,14,737.31
781780412,residential,269.21,19,138.58
781780416,residential,283.3,19,197.59
781780417,residential,280.21,19,143.25
781786337,commercial,1414.51,14,802.26
781846360,residential,297.7,19,174.76
781846362,commercial,1449.45,14,821.53
781846363,residential,450.47,19,276.25
781852582,residential,242.47,19,155.86
781852583,residential,469.88,19,270.29
781852585,residential,408.19,19,259.09
781852586,residential,499.87,19,302.54
781852587,residential,427.26,19,230.22
781852589,residential,356.8,19,201.02
781852590,residential,261.11,19,182.32
781852592,residential,285.65,19,185.46
781852596,residential,367.78,19,244.75
781852597,residential,220.98,19,137.18
781852598,residential,256.79,19,148.92
781852600,commercial,1833.8,14,1097.44
781852601,residential,200.07,19,111.19
781852603,residential,469.86,19,254.62
781853529,commercial,1143.26,14,755.79
781853530,commercial,1296.32,14,849.35
782014061,residential,249.03,19,162.77
782014068,commercial,943.73,14,487.72
782014072,commercial,1524.64,14,1002.66
782014073,commercial,1770.87,14,954.37
782014074,residential,220.09,19,112.66
782014075,commercial,1362.85,14,946.46
782014076,residential,375.45,19,238.25
782014077,residential,338.48,19,189.14
782014078,commercial,1087.89,14,622.81
782014080,residential,348.65,19,217.76
782014082,residential,446.79,19,297.93
782014083,residential,250.86,19,159.0
782014085,residential,296.76,19,162.36
782014086,commercial,1494.84,14,868.4
782014088,commercial,897.57,14,475.06
782014094,residential,405.53,19,209.18
782014095,commercial,1021.82,14,608.32
782014103,commercial,1092.18,14,704.25
782014107,commercial,1547.46,14,1073.64
782014112,commercial,949.32,14,492.9
782014115,residential,399.35,19,217.96
782014116,commercial,1029.73,14,614.72
782069743,residential,323.72,19,176.61
782069744,residential,398.66,19,210.89
782072440,residential,440.4,19,233.01
782072441,residential,368.77,19,226.36
782072442,residential,468.83,19,292.98
782089121,commercial,1406.67,14,848.35
782089129,commercial,812.12,14,531.14
782089136,commercial,1394.87,14,861.91
782089137,commercial,1651.33,14,876.49
782089138,commercial,917.51,14,475.37
782089139,commercial,1575.06,14,825.72
782089142,commercial,1034.94,14,554.74
782089144,commercial,844.93,14,571.72
782089145,commercial,877.52,14,500.78
782089149,commercial,1368.13,14,804.21
782090576,commercial,1271.02,14,749.28
782116416,commercial,1722.56,14,935.43
782283186,residential,448.76,19,261.09
782283189,commercial,1324.93,14,779.91
782283190,residential,455.34,19,263.2
782286411,residential,209.87,19,125.18
782286416,residential,230.97,19,138.58
782292589,residential,275.0,19,146.32
782292590,residential,450.45,19,238.8
785285257,residential,365.4,19,247.46
785285259,residential,370.83,19,206.33
785285260,residential,292.33,19,189.97
785509138,residential,424.18,19,231.61
785509140,residential,445.22,19,252.56
790387444,residential,238.33,19,128.45
790387445,commercial,1786.35,14,1095.99
790387446,residential,335.62,19,190.09
790387460,residential,325.15,19,205.41
790389593,residential,226.46,19,149.64
790389594,residential,219.38,19,110.83
790389595,residential,475.72,19,308.42
790389596,residential,211.21,19,117.96
790389597,residential,423.94,19,278.18
790389598,residential,262.63,19,182.17
790392176,residential,356.78,19,194.91
790393651,commercial,1741.35,14,876.86
790395121,residential,306.92,19,195.08
790395122,residential,384.63,19,248.83
790650989,commercial,815.37,14,570.25
790650992,residential,321.62,19,210.64
790650994,residential,476.27,19,242.78
790650995,residential,334.77,19,209.07
790650996,residential,275.92,19,140.71
792488587,residential,256.21,19,166.76
792553526,residential,206.4,19,117.18
792553527,residential,209.77,19,134.04
792553528,residential,468.29,19,234.82
792795175,commercial,1120.42,14,764.05
792799062,commercial,1166.22,14,713.35
792799066,commercial,1022.59,14,651.1
792799067,residential,449.98,19,250.33
794445338,residential,305.24,19,209.92
794445352,residential,259.23,19,137.49
796367854,residential,278.56,19,168.11
796367855,residential,479.8,19,288.38
796367856,residential,220.55,19,110.82
796367858,residential,341.73,19,206.1
796367866,residential,285.6,19,174.96
796367869,residential,277.69,19,141.36
796367870,residential,423.66,19,263.55
796369060,residential,234.69,19,142.72
796369061,residential,302.7,19,161.51
796369062,residential,206.35,19,134.98
796369063,residential,217.0,19,144.51
796370469,residential,285.06,19,173.77
796458044,residential,471.4,19,325.93
796458049,residential,412.65,19,220.94
796458051,residential,205.06,19,138.48
796458054,residential,333.02,19,223.48
796458055,commercial,949.63,14,634.25
796458061,residential,303.84,19,184.33
796463149,commercial,1496.93,14,896.42
799276617,residential,297.45,19,179.78
799276623,residential,337.68,19,221.03
799276624,residential,258.38,19,161.57
799276627,residential,257.9,19,144.61
799276628,residential,370.21,19,215.54
799452939,residential,431.63,19,265.31
799457104,residential,395.69,19,225.75
800020472,residential,276.33,19,185.91
800096372,residential,440.16,19,306.09
804883128,commercial,1127.73,14,722.7
804883131,commercial,1468.98,14,954.09
804883137,residential,220.66,19,150.82
804883138,residential,332.29,19,229.41
817301125,commercial,1200.6,14,667.39
817544800,residential,269.42,19,135.41
817544808,residential,296.1,19,194.92
817571501,residential,490.66,19,280.12
820135306,commercial,1250.19,14,860.0
820135307,residential,354.03,19,224.46
820135309,commercial,921.83,14,637.73
820141170,residential,442.16,19,284.92
820141171,residential,353.4,19,181.64
820161096,residential,463.76,19,249.48
822777635,residential,305.41,19,185.47
822777637,residential,371.15,19,211.63
822777638,residential,445.92,19,260.6
828403144,residential,438.26,19,306.66
838175307,residential,422.05,19,234.08
838952395,commercial,1337.3,14,899.88
844928282,residential,433.13,19,220.71
844928288,residential,341.92,19,195.38
844928289,residential,250.98,19,138.0
844928291,residential,420.16,19,249.84
844928292,residential,396.51,19,225.89
844928331,residential,392.28,19,271.04
845247589,residential,410.77,19,257.18
845247590,residential,229.39,19,139.8
845247619,residential,440.38,19,245.55
845247620,residential,397.74,19,226.8
845247622,residential,384.15,19,204.99
845247623,residential,312.98,19,213.06
845247624,residential,247.82,19,142.87
845247631,residential,320.29,19,191.09
845247632,residential,362.47,19,187.27
845247633,residential,311.01,19,171.88
845247634,residential,368.53,19,257.46
845247635,residential,320.96,19,175.5
845247643,residential,227.79,19,115.13
845247644,residential,302.79,19,203.5
852277229,residential,363.02,19,212.32
853107522,residential,364.68,19,192.8
853107523,residential,455.86,19,313.8
853107524,residential,479.54,19,262.13
853107525,residential,490.79,19,319.15
853107527,residential,206.85,19,141.55
855861934,residential,206.08,19,124.35
856525624,commercial,1971.45,14,1178.59
863515482,commercial,1310.54,14,905.95
864537326,residential,217.37,19,124.02
865261756,residential,242.77,19,163.11
867941831,residential,363.73,19,225.47
880294273,residential,405.42,19,281.65
880294274,residential,357.15,19,217.16
880294275,residential,438.02,19,231.39
880294276,residential,446.45,19,256.12
880294277,residential,227.44,19,139.5
880294278,residential,433.81,19,216.92
880294279,residential,427.67,19,264.33
880294280,residential,356.9,19,209.0
880294281,residential,228.02,19,125.08
880294282,residential,438.45,19,231.79
880294283,residential,376.34,19,226.2
880294284,residential,424.76,19,264.83
880294285,residential,287.88,19,166.69
880294286,residential,429.85,19,283.82
880294287,residential,209.39,19,113.0
880294288,residential,262.83,19,152.48
880294289,residential,359.26,19,242.23
880294290,residential,357.32,19,244.57
880294291,residential,484.19,19,295.55
880294292,residential,353.59,19,217.0
880294293,residential,312.09,19,161.45
880294294,residential,238.46,19,137.8
886184260,residential,284.32,19,160.99
886246927,residential,245.13,19,156.16
886246928,commercial,1257.82,14,800.48
886246931,residential,230.7,19,152.01
886246934,residential,390.93,19,219.71
886246935,commercial,1638.71,14,1071.47
886251285,commercial,1698.74,14,1003.39
886607090,commercial,1488.2,14,886.68
888606700,residential,210.35,19,110.68
888606702,commercial,1909.8,14,1035.01
888606703,commercial,928.63,14,542.81
891226348,residential,407.69,19,280.22
892243903,residential,219.61,19,134.3
892243905,residential,343.96,19,227.76
892243923,residential,444.11,19,304.59
893319459,commercial,1605.88,14,1113.22
893319460,residential,242.54,19,163.48
894122411,residential,483.61,19,251.98
895115934,commercial,1602.49,14,1066.3
895115936,residential,230.45,19,151.1
897512132,commercial,1557.17,14,998.04
897512137,commercial,903.43,14,564.17
897512140,commercial,1443.69,14,908.29
899217583,residential,462.77,19,249.25
899217586,residential,267.68,19,142.89
899217589,residential,485.98,19,269.58
899217590,commercial,1033.25,14,529.76
899217591,residential,325.29,19,203.18
899217592,commercial,1110.46,14,630.73
899217593,commercial,1913.46,14,1056.49
899217594,residential,452.3,19,248.64
899217595,commercial,1031.47,14,519.94
899217596,residential,266.39,19,155.11
899217597,commercial,1164.21,14,647.54
899217598,residential,452.94,19,272.76
899217599,residential,277.96,19,175.21
899609979,residential,463.97,19,288.44
899729672,commercial,1194.22,14,651.74
899729673,commercial,1074.09,14,684.38
899729675,commercial,1979.04,14,1176.21
899729676,commercial,1364.84,14,822.33
899729677,residential,306.0,19,173.54
899729678,commercial,1371.97,14,873.97
909240049,commercial,1057.43,14,718.76
909240050,commercial,852.49,14,550.97
909240051,commercial,952.82,14,657.35
909270337,residential,347.51,19,216.77
909270338,residential,334.15,19,186.21
909270339,residential,281.7,19,153.2
909270340,commercial,927.37,14,514.29
909270342,commercial,1534.59,14,845.55
917882289,residential,360.74,19,212.74
925595617,residential,304.27,19,185.23
925595618,residential,314.64,19,213.76
925595619,residential,258.24,19,163.37
925595620,residential,335.35,19,218.04
925595621,residential,412.73,19,237.37
925595622,residential,323.03,19,176.19
925595623,residential,334.9,19,201.18
926165659,residential,360.95,19,237.45
936154444,residential,324.67,19,226.06
936568086,commercial,1176.47,14,734.62
946132231,residential,296.19,19,163.66
946132234,residential,452.26,19,248.65
958127995,residential,403.78,19,268.4
961651324,residential,383.17,19,191.9
961651325,residential,405.9,19,217.24
961651326,residential,472.94,19,315.29
963384966,residential,275.69,19,149.46
963384967,residential,460.19,19,258.49
963445870,commercial,1542.57,14,969.11
963445871,residential,399.86,19,267.04
968868049,residential,330.08,19,223.54
969223006,residential,317.93,19,203.78
969223007,residential,446.1,19,247.3
969223008,residential,424.36,19,259.41
969223009,residential,376.63,19,241.78
969223010,residential,244.24,19,143.88
969223011,residential,231.09,19,125.06
971317001,commercial,962.27,14,620.03
971317002,residential,341.46,19,187.48
976123968,commercial,1303.07,14,710.95
976725245,residential,373.0,19,210.01
976725246,residential,219.92,19,138.64
976725247,residential,281.44,19,166.5
976725248,residential,449.78,19,302.62
976822707,residential,270.25,19,161.96
976822708,residential,380.49,19,238.82
976822709,residential,229.16,19,122.82
976822710,residential,242.36,19,127.72
976822711,residential,488.01,19,325.54
976822717,residential,495.52,19,316.9
977481105,residential,464.21,19,263.3
977481106,residential,210.26,19,109.5
977481107,commercial,884.6,14,610.98
979572128,residential,449.24,19,290.65
979572129,residential,476.85,19,315.51
979745142,residential,263.53,19,132.18
988901288,commercial,1841.3,14,980.2
989112198,residential,234.29,19,156.89
991531026,commercial,1763.99,14,1125.96
991531034,commercial,1467.07,14,988.6
991531035,commercial,1996.77,14,1290.53
991965858,residential,328.24,19,167.12
992277125,residential,315.83,19,167.95
992685445,residential,415.59,19,284.32
993207290,commercial,1754.94,14,1069.22
993823387,residential,437.46,19,276.17
993823388,residential,389.01,19,203.68
994008976,residential,271.29,19,151.45
994820799,residential,457.09,19,234.67
994820800,residential,222.8,19,150.72
994820801,residential,407.19,19,269.22
995864555,residential,493.23,19,297.15
995864556,residential,494.89,19,309.98
996021800,residential,229.23,19,115.14
996021801,commercial,1150.99,14,704.57
996021802,residential,427.34,19,225.35
996021803,residential,458.91,19,262.61
996021804,residential,358.13,19,182.77
996021806,commercial,1472.13,14,851.62
996044804,commercial,1500.87,14,826.72
996044805,commercial,1232.72,14,653.67
996044806,commercial,1960.14,14,1071.8
996044808,commercial,1189.04,14,665.37
996047155,commercial,1371.77,14,859.57
996267807,residential,351.53,19,189.12
996354902,residential,250.27,19,160.95
996354903,commercial,1791.3,14,1196.44
997923987,residential,435.26,19,224.51
997923988,commercial,1754.11,14,963.73
997923989,commercial,1140.62,14,733.22
997924003,residential,472.81,19,238.58
997966815,commercial,1137.59,14,599.15
997966816,commercial,1583.54,14,897.3
997966819,commercial,1481.9,14,823.75
997966820,residential,320.38,19,216.93
997966823,commercial,1011.91,14,637.22
997966824,residential,207.71,19,143.16
997966825,commercial,1327.98,14,770.88
997966827,commercial,1465.5,14,855.94
997966830,commercial,1361.03,14,763.6
997966831,residential,424.46,19,253.81
997966840,residential,250.48,19,173.51
998192575,commercial,1223.43,14,686.88
999620509,residential,300.28,19,185.91
999620510,commercial,1134.72,14,733.4
999665471,residential,227.15,19,158.3
999665472,residential,276.6,19,144.67
999983294,commercial,1332.58,14,714.46
