_id,connectionTime,kWhDelivered,duration_hours,siteID
sess_1413,2024-03-03T16:30:00Z,9.91,7.16,proxy_site
sess_1414,2024-01-29T15:27:00Z,34.72,9.42,proxy_site
sess_1415,2024-02-04T15:10:00Z,9.18,7.4,proxy_site
sess_1416,2024-01-19T20:29:00Z,12.58,8.0,proxy_site
sess_1417,2024-01-21T19:03:00Z,28.75,6.73,proxy_site
sess_1418,2024-01-20T19:18:00Z,45.26,6.19,proxy_site
sess_1419,2024-01-13T16:52:00Z,25.17,3.66,proxy_site
sess_1420,2024-02-04T16:49:00Z,12.56,8.33,proxy_site
sess_1421,2024-02-18T19:41:00Z,40.12,5.95,proxy_site
sess_1422,2024-02-27T18:38:00Z,8.22,4.31,proxy_site
sess_1423,2024-02-02T19:41:00Z,28.27,9.89,proxy_site
sess_1424,2024-03-26T18:24:00Z,14.94,4.0,proxy_site
sess_1425,2024-03-04T16:54:00Z,28.97,2.14,proxy_site
sess_1426,2024-01-17T17:49:00Z,22.79,5.48,proxy_site
sess_1427,2024-03-15T18:32:00Z,8.95,4.9,proxy_site
sess_1428,2024-02-18T18:42:00Z,28.92,8.23,proxy_site
sess_1429,2024-03-16T18:06:00Z,29.56,9.23,proxy_site
sess_1430,2024-01-04T20:40:00Z,6.15,8.75,proxy_site
sess_1431,2024-02-04T21:42:00Z,36.26,6.42,proxy_site
sess_1432,2024-03-11T15:50:00Z,43.78,2.96,proxy_site
sess_1433,2024-03-02T16:31:00Z,35.11,2.71,proxy_site
sess_1434,2024-03-07T17:02:00Z,22.39,5.4,proxy_site
sess_1435,2024-03-08T19:01:00Z,9.66,8.1,proxy_site
sess_1436,2024-02-05T19:50:00Z,35.73,5.04,proxy_site
sess_1437,2024-03-01T18:03:00Z,31.16,2.01,proxy_site
sess_1438,2024-01-21T17:27:00Z,13.01,2.28,proxy_site
sess_1439,2024-02-21T16:36:00Z,48.93,9.26,proxy_site
sess_1440,2024-01-15T20:42:00Z,6.75,7.7,proxy_site
sess_1441,2024-01-04T16:12:00Z,17.4,5.15,proxy_site
sess_1442,2024-02-04T16:24:00Z,26.9,3.53,proxy_site
sess_1443,2024-01-22T17:28:00Z,30.56,6.35,proxy_site
sess_1444,2024-01-27T18:23:00Z,41.87,9.4,proxy_site
sess_1445,2024-03-25T18:12:00Z,23.28,2.43,proxy_site
sess_1446,2024-01-06T17:42:00Z,10.35,9.58,proxy_site
sess_1447,2024-02-01T15:18:00Z,45.09,4.26,proxy_site
sess_1448,2024-01-21T18:01:00Z,18.02,4.22,proxy_site
sess_1449,2024-03-19T22:19:00Z,14.72,3.28,proxy_site
sess_1450,2024-01-10T18:36:00Z,25.4,5.32,proxy_site
sess_1451,2024-01-26T16:29:00Z,16.9,2.99,proxy_site
sess_1452,2024-03-22T18:15:00Z,26.0,8.52,proxy_site
sess_1453,2024-01-09T18:27:00Z,19.48,9.63,proxy_site
sess_1454,2024-02-11T20:19:00Z,49.6,2.36,proxy_site
sess_1455,2024-03-19T16:46:00Z,34.72,4.79,proxy_site
sess_1456,2024-02-10T17:50:00Z,39.91,4.39,proxy_site
sess_1457,2024-01-27T19:06:00Z,12.64,8.35,proxy_site
sess_1458,2024-01-23T17:41:00Z,10.1,3.14,proxy_site
sess_1459,2024-03-20T19:04:00Z,17.93,8.19,proxy_site
sess_1460,2024-01-01T14:59:00Z,44.38,9.08,proxy_site
sess_1461,2024-03-24T19:20:00Z,25.95,6.91,proxy_site
sess_1462,2024-01-16T16:52:00Z,9.51,4.96,proxy_site
sess_1463,2024-01-27T21:27:00Z,49.73,2.05,proxy_site
sess_1464,2024-03-10T18:57:00Z,37.98,3.06,proxy_site
sess_1465,2024-01-30T16:56:00Z,48.42,9.66,proxy_site
sess_1466,2024-03-13T16:59:00Z,26.21,4.03,proxy_site
sess_1467,2024-03-18T18:56:00Z,31.0,3.23,proxy_site
sess_1468,2024-01-23T15:59:00Z,34.94,6.13,proxy_site
sess_1469,2024-02-20T20:12:00Z,43.78,9.33,proxy_site
sess_1470,2024-01-26T17:54:00Z,28.15,8.08,proxy_site
sess_1471,2024-03-05T18:12:00Z,13.24,6.78,proxy_site
sess_1472,2024-02-07T18:15:00Z,43.94,3.97,proxy_site
sess_1473,2024-03-15T18:35:00Z,10.42,8.07,proxy_site
sess_1474,2024-02-21T18:08:00Z,37.96,6.5,proxy_site
sess_1475,2024-03-06T19:31:00Z,43.73,9.7,proxy_site
sess_1476,2024-03-28T15:21:00Z,33.11,7.33,proxy_site
sess_1477,2024-02-16T17:02:00Z,28.07,7.13,proxy_site
sess_1478,2024-01-31T16:10:00Z,35.45,4.38,proxy_site
sess_1479,2024-02-18T18:35:00Z,17.14,9.56,proxy_site
sess_1480,2024-01-27T18:25:00Z,45.72,5.09,proxy_site
sess_1481,2024-02-19T18:45:00Z,46.66,3.11,proxy_site
sess_1482,2024-03-25T17:39:00Z,27.66,5.8,proxy_site
sess_1483,2024-01-27T19:52:00Z,29.57,5.77,proxy_site
sess_1484,2024-02-17T18:06:00Z,21.57,8.86,proxy_site
sess_1485,2024-01-04T16:38:00Z,28.32,5.06,proxy_site
sess_1486,2024-02-15T16:27:00Z,13.41,9.38,proxy_site
sess_1487,2024-01-10T19:34:00Z,22.16,9.45,proxy_site
sess_1488,2024-02-02T17:54:00Z,35.83,5.87,proxy_site
sess_1489,2024-01-23T17:05:00Z,26.11,6.54,proxy_site
sess_1490,2024-01-19T19:39:00Z,12.91,3.35,proxy_site
sess_1491,2024-01-17T15:22:00Z,28.13,2.66,proxy_site
sess_1492,2024-03-04T18:59:00Z,38.67,7.23,proxy_site
sess_1493,2024-01-15T15:47:00Z,48.05,5.98,proxy_site
sess_1494,2024-01-04T19:56:00Z,19.13,6.91,proxy_site
sess_1495,2024-03-04T17:58:00Z,22.07,8.03,proxy_site
sess_1496,2024-01-05T18:04:00Z,28.62,2.03,proxy_site
sess_1497,2024-02-17T20:46:00Z,48.86,4.43,proxy_site
sess_1498,2024-02-12T20:27:00Z,18.76,3.74,proxy_site
sess_1499,2024-03-24T16:12:00Z,6.95,6.95,proxy_site
sess_1500,2024-02-04T14:51:00Z,29.6,6.37,proxy_site
sess_1501,2024-03-14T21:12:00Z,26.9,3.33,proxy_site
sess_1502,2024-01-27T21:45:00Z,21.97,8.4,proxy_site
sess_1503,2024-02-11T19:48:00Z,9.52,2.24,proxy_site
sess_1504,2024-02-04T18:39:00Z,37.59,5.89,proxy_site
sess_1505,2024-03-01T17:59:00Z,49.71,2.65,proxy_site
sess_1506,2024-03-11T21:01:00Z,36.34,6.18,proxy_site
sess_1507,2024-02-11T16:44:00Z,36.09,5.52,proxy_site
sess_1508,2024-01-20T20:15:00Z,30.47,3.13,proxy_site
sess_1509,2024-02-25T16:36:00Z,14.87,2.04,proxy_site
sess_1510,2024-03-29T18:25:00Z,14.16,2.08,proxy_site
sess_1511,2024-03-06T19:55:00Z,6.34,4.65,proxy_site
sess_1512,2024-03-08T18:42:00Z,34.78,4.36,proxy_site
sess_1513,2024-02-18T17:44:00Z,35.33,7.7,proxy_site
sess_1514,2024-02-14T18:33:00Z,7.41,4.88,proxy_site
sess_1515,2024-02-07T18:27:00Z,20.27,8.8,proxy_site
sess_1516,2024-03-10T17:46:00Z,49.98,4.79,proxy_site
sess_1517,2024-03-12T15:54:00Z,37.98,3.45,proxy_site
sess_1518,2024-02-24T15:40:00Z,7.72,3.29,proxy_site
sess_1519,2024-01-20T20:02:00Z,8.69,9.11,proxy_site
sess_1520,2024-01-16T17:36:00Z,48.51,5.04,proxy_site
sess_1521,2024-01-27T15:26:00Z,41.99,3.33,proxy_site
sess_1522,2024-02-13T21:33:00Z,45.63,9.51,proxy_site
sess_1523,2024-01-29T19:36:00Z,38.23,8.77,proxy_site
sess_1524,2024-02-27T20:21:00Z,47.48,7.68,proxy_site
sess_1525,2024-03-03T17:38:00Z,39.78,2.91,proxy_site
sess_1526,2024-01-28T17:47:00Z,19.51,3.55,proxy_site
sess_1527,2024-01-01T20:37:00Z,44.76,2.52,proxy_site
sess_1528,2024-01-10T20:00:00Z,33.74,6.4,proxy_site
sess_1529,2024-03-10T15:04:00Z,15.74,5.99,proxy_site
sess_1530,2024-03-09T14:29:00Z,47.77,4.29,proxy_site
sess_1531,2024-01-12T17:13:00Z,28.49,7.3,proxy_site
sess_1532,2024-03-07T16:56:00Z,22.93,6.36,proxy_site
sess_1533,2024-01-17T19:23:00Z,46.44,7.18,proxy_site
sess_1534,2024-02-16T17:30:00Z,32.03,5.38,proxy_site
sess_1535,2024-03-07T18:09:00Z,6.19,8.76,proxy_site
sess_1536,2024-01-24T15:56:00Z,38.49,9.04,proxy_site
sess_1537,2024-01-24T18:19:00Z,28.17,7.84,proxy_site
sess_1538,2024-03-24T17:25:00Z,5.07,3.58,proxy_site
sess_1539,2024-02-08T17:33:00Z,7.9,9.56,proxy_site
sess_1540,2024-03-30T17:39:00Z,27.38,3.65,proxy_site
sess_1541,2024-02-10T19:54:00Z,31.38,4.93,proxy_site
sess_1542,2024-02-01T19:45:00Z,28.55,9.93,proxy_site
sess_1543,2024-03-10T17:26:00Z,39.68,4.55,proxy_site
sess_1544,2024-02-20T16:13:00Z,27.54,4.54,proxy_site
sess_1545,2024-01-07T17:24:00Z,16.33,9.77,proxy_site
sess_1546,2024-01-11T18:33:00Z,24.95,2.76,proxy_site
sess_1547,2024-01-06T18:04:00Z,34.54,4.86,proxy_site
sess_1548,2024-02-14T17:01:00Z,47.85,2.56,proxy_site
sess_1549,2024-03-17T19:07:00Z,14.08,3.65,proxy_site
sess_1550,2024-02-14T18:12:00Z,25.09,8.04,proxy_site
sess_1551,2024-03-02T18:30:00Z,6.32,5.89,proxy_site
sess_1552,2024-02-18T17:38:00Z,44.28,6.01,proxy_site
sess_1553,2024-03-04T21:11:00Z,44.59,7.44,proxy_site
sess_1554,2024-01-17T14:30:00Z,42.24,4.05,proxy_site
sess_1555,2024-01-24T19:10:00Z,35.84,2.61,proxy_site
sess_1556,2024-02-04T20:07:00Z,48.19,8.5,proxy_site
sess_1557,2024-03-09T14:11:00Z,11.3,5.53,proxy_site
sess_1558,2024-03-18T18:27:00Z,16.93,4.67,proxy_site
sess_1559,2024-02-15T19:21:00Z,8.93,5.26,proxy_site
sess_1560,2024-02-13T21:06:00Z,38.34,5.16,proxy_site
sess_1561,2024-01-29T19:23:00Z,14.47,9.89,proxy_site
sess_1562,2024-02-07T18:34:00Z,11.71,7.3,proxy_site
sess_1563,2024-01-24T20:07:00Z,27.12,7.9,proxy_site
sess_1564,2024-02-09T18:27:00Z,22.09,8.15,proxy_site
sess_1565,2024-02-24T15:54:00Z,34.84,7.51,proxy_site
sess_1566,2024-03-22T18:31:00Z,47.76,7.74,proxy_site
sess_1567,2024-01-18T20:39:00Z,45.63,3.89,proxy_site
sess_1568,2024-02-06T17:17:00Z,19.88,7.66,proxy_site
sess_1569,2024-02-24T17:52:00Z,27.73,9.66,proxy_site
sess_1570,2024-01-16T18:02:00Z,43.63,5.57,proxy_site
sess_1571,2024-02-17T16:56:00Z,11.42,4.54,proxy_site
sess_1572,2024-02-06T18:00:00Z,29.94,3.6,proxy_site
sess_1573,2024-03-02T16:53:00Z,41.39,6.63,proxy_site
sess_1574,2024-02-12T15:33:00Z,8.85,9.47,proxy_site
sess_1575,2024-03-17T14:56:00Z,26.33,8.0,proxy_site
sess_1576,2024-01-29T16:09:00Z,37.06,4.15,proxy_site
sess_1577,2024-01-28T17:52:00Z,32.63,7.23,proxy_site
sess_1578,2024-01-17T19:47:00Z,12.49,7.22,proxy_site
sess_1579,2024-03-21T17:08:00Z,14.33,8.76,proxy_site
sess_1580,2024-01-13T17:51:00Z,26.64,6.2,proxy_site
sess_1581,2024-01-11T19:34:00Z,21.75,8.56,proxy_site
sess_1582,2024-02-23T18:07:00Z,27.72,9.75,proxy_site
sess_1583,2024-03-25T15:12:00Z,13.17,7.71,proxy_site
sess_1584,2024-02-14T19:21:00Z,18.75,2.61,proxy_site
sess_1585,2024-03-29T17:34:00Z,32.88,9.02,proxy_site
sess_1586,2024-02-08T15:54:00Z,41.93,9.5,proxy_site
sess_1587,2024-01-28T14:54:00Z,26.15,6.15,proxy_site
sess_1588,2024-03-24T16:32:00Z,23.41,9.43,proxy_site
sess_1589,2024-01-13T17:31:00Z,15.54,9.51,proxy_site
sess_1590,2024-02-27T16:37:00Z,45.85,3.13,proxy_site
sess_1591,2024-01-25T20:19:00Z,41.77,4.47,proxy_site
sess_1592,2024-02-15T16:30:00Z,12.46,7.65,proxy_site
sess_1593,2024-03-04T16:57:00Z,42.86,8.92,proxy_site
sess_1594,2024-02-04T19:00:00Z,23.68,2.68,proxy_site
sess_1595,2024-01-10T17:18:00Z,45.26,8.2,proxy_site
sess_1596,2024-01-29T20:46:00Z,22.41,5.18,proxy_site
sess_1597,2024-03-04T15:33:00Z,47.85,7.88,proxy_site
sess_1598,2024-01-05T17:46:00Z,38.86,4.56,proxy_site
sess_1599,2024-01-08T17:28:00Z,28.08,3.89,proxy_site
sess_1600,2024-03-30T19:25:00Z,36.63,4.49,proxy_site
sess_1601,2024-01-10T14:32:00Z,41.36,5.91,proxy_site
sess_1602,2024-01-27T15:47:00Z,27.95,4.41,proxy_site
sess_1603,2024-03-05T16:29:00Z,37.89,5.23,proxy_site
sess_1604,2024-02-14T19:03:00Z,19.73,3.15,proxy_site
sess_1605,2024-01-05T18:43:00Z,6.03,8.16,proxy_site
sess_1606,2024-01-08T18:14:00Z,48.45,3.49,proxy_site
sess_1607,2024-01-25T16:08:00Z,20.46,4.36,proxy_site
sess_1608,2024-03-18T19:44:00Z,34.57,8.4,proxy_site
sess_1609,2024-02-07T21:04:00Z,46.09,3.0,proxy_site
sess_1610,2024-02-07T20:41:00Z,36.14,4.7,proxy_site
sess_1611,2024-01-03T17:45:00Z,19.95,3.68,proxy_site
sess_1612,2024-03-22T19:06:00Z,15.54,5.04,proxy_site
sess_1613,2024-01-01T18:30:00Z,48.94,4.32,proxy_site
sess_1614,2024-01-04T16:46:00Z,16.47,5.29,proxy_site
sess_1615,2024-03-14T16:40:00Z,23.85,8.77,proxy_site
sess_1616,2024-01-06T19:24:00Z,19.89,5.37,proxy_site
sess_1617,2024-01-24T21:17:00Z,40.0,9.18,proxy_site
sess_1618,2024-02-05T17:45:00Z,47.43,8.01,proxy_site
sess_1619,2024-01-19T20:25:00Z,39.47,9.04,proxy_site
sess_1620,2024-02-23T21:30:00Z,32.9,7.2,proxy_site
sess_1621,2024-01-06T17:49:00Z,12.5,4.7,proxy_site
sess_1622,2024-03-21T16:36:00Z,23.83,5.99,proxy_site
sess_1623,2024-03-18T17:22:00Z,47.29,3.79,proxy_site
sess_1624,2024-02-13T19:15:00Z,27.39,9.52,proxy_site
sess_1625,2024-02-23T21:50:00Z,36.63,4.09,proxy_site
sess_1626,2024-03-14T20:39:00Z,32.23,2.97,proxy_site
sess_1627,2024-03-01T19:28:00Z,39.98,7.43,proxy_site
sess_1628,2024-02-05T19:20:00Z,37.0,4.0,proxy_site
sess_1629,2024-01-21T15:26:00Z,24.2,3.65,proxy_site
sess_1630,2024-03-29T11:53:00Z,39.86,7.53,proxy_site
sess_1631,2024-01-29T13:52:00Z,9.14,5.98,proxy_site
sess_1632,2024-01-05T19:31:00Z,45.97,5.92,proxy_site
sess_1633,2024-03-18T15:29:00Z,5.26,2.69,proxy_site
sess_1634,2024-01-17T16:14:00Z,45.2,9.82,proxy_site
sess_1635,2024-01-28T13:57:00Z,28.26,6.35,proxy_site
sess_1636,2024-03-19T22:30:00Z,23.47,4.08,proxy_site
sess_1637,2024-03-21T19:04:00Z,8.37,8.53,proxy_site
sess_1638,2024-02-09T17:20:00Z,35.29,7.63,proxy_site
sess_1639,2024-02-01T18:01:00Z,25.81,9.79,proxy_site
sess_1640,2024-01-14T16:47:00Z,48.25,4.07,proxy_site
sess_1641,2024-03-16T18:53:00Z,6.0,5.2,proxy_site
sess_1642,2024-03-07T17:18:00Z,37.83,5.91,proxy_site
sess_1643,2024-01-02T18:13:00Z,38.64,2.1,proxy_site
sess_1644,2024-03-22T16:11:00Z,12.93,2.56,proxy_site
sess_1645,2024-03-05T16:58:00Z,9.07,5.35,proxy_site
sess_1646,2024-03-15T19:43:00Z,28.84,2.3,proxy_site
sess_1647,2024-02-16T16:38:00Z,19.56,4.98,proxy_site
sess_1648,2024-02-26T16:35:00Z,16.64,6.34,proxy_site
sess_1649,2024-02-24T16:46:00Z,28.55,3.71,proxy_site
sess_1650,2024-03-09T18:13:00Z,24.96,5.26,proxy_site
sess_1651,2024-02-07T17:16:00Z,32.79,4.82,proxy_site
sess_1652,2024-02-18T18:33:00Z,48.02,6.46,proxy_site
sess_1653,2024-01-25T16:52:00Z,49.46,6.88,proxy_site
sess_1654,2024-01-08T18:57:00Z,21.37,4.95,proxy_site
sess_1655,2024-02-09T15:11:00Z,9.17,9.39,proxy_site
sess_1656,2024-03-15T18:54:00Z,20.94,3.69,proxy_site
sess_1657,2024-03-23T18:49:00Z,27.62,7.99,proxy_site
sess_1658,2024-01-06T17:53:00Z,20.65,5.64,proxy_site
sess_1659,2024-03-05T20:19:00Z,12.62,8.01,proxy_site
sess_1660,2024-03-01T18:10:00Z,14.69,2.11,proxy_site
sess_1661,2024-03-05T19:06:00Z,40.02,3.95,proxy_site
sess_1662,2024-03-16T19:13:00Z,48.33,3.19,proxy_site
sess_1663,2024-01-19T14:56:00Z,9.79,8.59,proxy_site
sess_1664,2024-02-28T17:00:00Z,46.62,8.16,proxy_site
sess_1665,2024-01-14T19:02:00Z,6.95,8.19,proxy_site
sess_1666,2024-03-11T19:40:00Z,31.4,4.69,proxy_site
sess_1667,2024-03-02T14:10:00Z,16.23,8.97,proxy_site
sess_1668,2024-03-21T17:55:00Z,27.36,5.44,proxy_site
sess_1669,2024-03-30T18:59:00Z,19.58,5.78,proxy_site
sess_1670,2024-03-13T15:05:00Z,46.02,5.88,proxy_site
sess_1671,2024-03-27T18:49:00Z,15.61,5.27,proxy_site
sess_1672,2024-01-25T13:26:00Z,19.41,6.32,proxy_site
sess_1673,2024-02-18T18:06:00Z,31.15,5.15,proxy_site
sess_1674,2024-01-05T15:26:00Z,7.68,5.66,proxy_site
sess_1675,2024-02-27T17:37:00Z,43.27,8.44,proxy_site
sess_1676,2024-01-21T15:31:00Z,16.61,7.9,proxy_site
sess_1677,2024-03-15T16:38:00Z,48.18,2.37,proxy_site
sess_1678,2024-01-31T18:31:00Z,22.44,3.42,proxy_site
sess_1679,2024-01-24T16:57:00Z,37.6,7.6,proxy_site
sess_1680,2024-01-23T15:40:00Z,9.44,6.33,proxy_site
sess_1681,2024-01-08T15:21:00Z,33.44,4.03,proxy_site
sess_1682,2024-01-22T18:30:00Z,21.55,8.16,proxy_site
sess_1683,2024-03-06T15:53:00Z,33.35,5.14,proxy_site
sess_1684,2024-01-01T22:13:00Z,31.24,2.67,proxy_site
sess_1685,2024-02-22T17:19:00Z,18.43,4.08,proxy_site
sess_1686,2024-01-22T19:38:00Z,6.27,5.49,proxy_site
sess_1687,2024-01-28T17:03:00Z,38.6,2.76,proxy_site
sess_1688,2024-01-21T17:47:00Z,15.64,7.4,proxy_site
sess_1689,2024-02-19T17:36:00Z,45.03,5.42,proxy_site
sess_1690,2024-02-16T19:29:00Z,45.43,7.53,proxy_site
sess_1691,2024-02-15T18:10:00Z,24.97,8.17,proxy_site
sess_1692,2024-02-29T16:31:00Z,17.77,9.48,proxy_site
sess_1693,2024-01-13T15:48:00Z,43.79,8.57,proxy_site
sess_1694,2024-01-03T22:08:00Z,39.25,7.11,proxy_site
sess_1695,2024-01-19T17:43:00Z,5.72,2.79,proxy_site
sess_1696,2024-01-29T17:35:00Z,17.92,6.45,proxy_site
sess_1697,2024-01-16T17:02:00Z,45.59,6.35,proxy_site
sess_1698,2024-03-16T20:11:00Z,42.9,6.37,proxy_site
sess_1699,2024-03-10T17:27:00Z,39.98,8.6,proxy_site
sess_1700,2024-01-31T18:53:00Z,30.46,5.64,proxy_site
sess_1701,2024-02-07T18:43:00Z,33.68,7.85,proxy_site
sess_1702,2024-03-01T17:57:00Z,46.37,2.64,proxy_site
sess_1703,2024-02-28T18:43:00Z,11.72,9.63,proxy_site
sess_1704,2024-03-06T16:18:00Z,6.64,7.01,proxy_site
sess_1705,2024-03-17T16:01:00Z,48.33,2.28,proxy_site
sess_1706,2024-03-18T18:52:00Z,38.08,3.21,proxy_site
sess_1707,2024-02-04T17:59:00Z,38.33,5.74,proxy_site
sess_1708,2024-03-06T20:12:00Z,6.56,5.09,proxy_site
sess_1709,2024-03-05T17:09:00Z,23.73,5.4,proxy_site
sess_1710,2024-01-27T18:25:00Z,39.96,4.29,proxy_site
sess_1711,2024-02-01T16:51:00Z,49.97,5.83,proxy_site
sess_1712,2024-03-06T15:49:00Z,22.01,3.93,proxy_site
sess_1713,2024-03-23T18:13:00Z,20.89,4.23,proxy_site
sess_1714,2024-03-20T16:44:00Z,5.86,3.17,proxy_site
sess_1715,2024-03-11T15:36:00Z,36.79,8.5,proxy_site
sess_1716,2024-01-09T15:13:00Z,9.1,8.65,proxy_site
sess_1717,2024-02-29T17:16:00Z,5.59,4.12,proxy_site
sess_1718,2024-03-01T17:47:00Z,34.89,5.02,proxy_site
sess_1719,2024-01-07T20:56:00Z,28.92,3.95,proxy_site
sess_1720,2024-03-23T16:52:00Z,46.86,4.15,proxy_site
sess_1721,2024-01-09T17:17:00Z,36.85,3.65,proxy_site
sess_1722,2024-01-27T13:29:00Z,23.87,4.69,proxy_site
sess_1723,2024-03-14T14:07:00Z,49.66,8.17,proxy_site
sess_1724,2024-01-20T17:09:00Z,17.63,8.37,proxy_site
sess_1725,2024-01-01T14:58:00Z,44.97,2.55,proxy_site
sess_1726,2024-02-19T20:48:00Z,23.98,5.35,proxy_site
sess_1727,2024-02-15T16:36:00Z,45.44,7.05,proxy_site
sess_1728,2024-01-03T17:51:00Z,36.79,2.43,proxy_site
sess_1729,2024-01-09T15:26:00Z,35.73,7.4,proxy_site
sess_1730,2024-02-19T17:40:00Z,20.22,2.39,proxy_site
sess_1731,2024-01-31T19:08:00Z,24.81,7.03,proxy_site
sess_1732,2024-01-08T18:47:00Z,42.62,2.02,proxy_site
sess_1733,2024-01-28T17:39:00Z,21.51,7.81,proxy_site
sess_1734,2024-01-02T18:16:00Z,7.09,8.02,proxy_site
sess_1735,2024-01-18T17:20:00Z,17.63,2.57,proxy_site
sess_1736,2024-03-05T16:34:00Z,31.78,6.11,proxy_site
sess_1737,2024-01-24T21:05:00Z,21.38,5.55,proxy_site
sess_1738,2024-03-27T16:20:00Z,12.59,5.39,proxy_site
sess_1739,2024-03-21T16:33:00Z,41.35,7.09,proxy_site
sess_1740,2024-02-09T18:09:00Z,21.28,9.07,proxy_site
sess_1741,2024-03-20T18:40:00Z,14.93,3.67,proxy_site
sess_1742,2024-01-29T19:13:00Z,39.9,6.6,proxy_site
sess_1743,2024-03-17T20:08:00Z,15.01,2.05,proxy_site
sess_1744,2024-02-25T21:20:00Z,10.22,7.28,proxy_site
sess_1745,2024-02-16T18:27:00Z,36.61,4.55,proxy_site
sess_1746,2024-01-10T15:06:00Z,13.39,5.67,proxy_site
sess_1747,2024-02-14T16:46:00Z,23.42,8.67,proxy_site
sess_1748,2024-02-26T17:40:00Z,22.08,8.07,proxy_site
sess_1749,2024-03-17T17:31:00Z,13.72,8.31,proxy_site
sess_1750,2024-02-21T17:35:00Z,40.01,4.84,proxy_site
sess_1751,2024-03-12T17:40:00Z,29.95,2.63,proxy_site
sess_1752,2024-01-02T13:21:00Z,49.81,7.7,proxy_site
sess_1753,2024-03-10T17:50:00Z,31.32,2.74,proxy_site
sess_1754,2024-01-11T19:41:00Z,32.51,3.59,proxy_site
sess_1755,2024-01-22T21:08:00Z,22.93,2.26,proxy_site
sess_1756,2024-01-26T16:24:00Z,45.17,6.27,proxy_site
sess_1757,2024-03-05T14:55:00Z,41.86,3.14,proxy_site
sess_1758,2024-02-01T18:29:00Z,17.7,9.41,proxy_site
sess_1759,2024-02-28T19:23:00Z,8.09,6.35,proxy_site
sess_1760,2024-01-10T18:25:00Z,27.23,9.16,proxy_site
sess_1761,2024-01-25T19:33:00Z,45.38,9.45,proxy_site
sess_1762,2024-03-19T21:38:00Z,46.78,2.73,proxy_site
sess_1763,2024-01-17T17:38:00Z,26.73,7.69,proxy_site
sess_1764,2024-03-13T18:54:00Z,40.08,5.09,proxy_site
sess_1765,2024-02-27T18:03:00Z,28.25,6.84,proxy_site
sess_1766,2024-01-10T18:45:00Z,20.53,6.72,proxy_site
sess_1767,2024-02-18T18:37:00Z,25.97,3.26,proxy_site
sess_1768,2024-01-05T15:38:00Z,8.66,8.76,proxy_site
sess_1769,2024-02-26T15:44:00Z,30.13,9.74,proxy_site
sess_1770,2024-02-14T18:37:00Z,10.13,7.42,proxy_site
sess_1771,2024-02-11T20:44:00Z,39.73,2.54,proxy_site
sess_1772,2024-01-08T19:04:00Z,33.04,6.44,proxy_site
sess_1773,2024-03-11T17:24:00Z,37.9,5.73,proxy_site
sess_1774,2024-01-08T17:06:00Z,49.84,9.77,proxy_site
sess_1775,2024-01-07T15:39:00Z,16.73,9.37,proxy_site
sess_1776,2024-03-04T15:24:00Z,23.24,8.94,proxy_site
sess_1777,2024-02-02T18:33:00Z,31.46,3.62,proxy_site
sess_1778,2024-03-02T18:51:00Z,24.72,9.22,proxy_site
sess_1779,2024-01-15T13:57:00Z,31.21,9.69,proxy_site
sess_1780,2024-02-15T21:22:00Z,39.4,2.96,proxy_site
sess_1781,2024-01-25T16:40:00Z,31.63,7.34,proxy_site
sess_1782,2024-01-31T17:45:00Z,25.59,9.25,proxy_site
sess_1783,2024-03-14T18:04:00Z,9.69,2.57,proxy_site
sess_1784,2024-03-12T17:09:00Z,34.5,5.79,proxy_site
sess_1785,2024-01-27T18:21:00Z,10.83,9.1,proxy_site
sess_1786,2024-02-26T21:11:00Z,12.98,3.82,proxy_site
sess_1787,2024-03-23T18:25:00Z,39.89,2.07,proxy_site
sess_1788,2024-01-09T15:23:00Z,25.03,8.86,proxy_site
sess_1789,2024-03-07T18:03:00Z,20.62,5.91,proxy_site
sess_1790,2024-01-23T20:44:00Z,38.64,5.71,proxy_site
sess_1791,2024-03-25T18:11:00Z,36.04,3.71,proxy_site
sess_1792,2024-01-27T17:39:00Z,36.75,4.6,proxy_site
sess_1793,2024-01-18T13:47:00Z,40.22,8.87,proxy_site
sess_1794,2024-01-14T14:46:00Z,24.41,6.43,proxy_site
sess_1795,2024-02-27T21:10:00Z,30.38,3.76,proxy_site
sess_1796,2024-02-17T15:31:00Z,17.79,6.45,proxy_site
sess_1797,2024-01-05T21:12:00Z,21.46,3.61,proxy_site
sess_1798,2024-01-30T17:58:00Z,24.74,9.31,proxy_site
sess_1799,2024-02-02T18:54:00Z,47.63,3.22,proxy_site
sess_1800,2024-01-28T15:39:00Z,42.55,4.76,proxy_site
sess_1801,2024-03-28T17:10:00Z,19.03,8.08,proxy_site
sess_1802,2024-01-08T21:20:00Z,14.48,9.39,proxy_site
sess_1803,2024-03-22T18:51:00Z,26.31,6.89,proxy_site
sess_1804,2024-02-14T15:44:00Z,40.46,2.01,proxy_site
sess_1805,2024-02-01T18:08:00Z,18.58,5.07,proxy_site
sess_1806,2024-03-16T18:09:00Z,16.61,4.95,proxy_site
sess_1807,2024-03-13T19:20:00Z,32.47,7.39,proxy_site
sess_1808,2024-02-01T19:22:00Z,29.42,5.43,proxy_site
sess_1809,2024-03-28T17:31:00Z,14.36,5.49,proxy_site
sess_1810,2024-01-09T17:05:00Z,6.84,9.04,proxy_site
sess_1811,2024-02-13T16:53:00Z,41.99,3.55,proxy_site
